city,lat,lng,country,iso3
Franceville,-1.6333,13.5833,Gabon,GAB
Owendo,0.2833,9.5,Gabon,GAB
Oyem,1.6,11.5667,Gabon,GAB
Lambarene,-0.6883,10.2319,Gabon,GAB
Tchibanga,-2.9333,11,Gabon,GAB
Mouila,-1.8639,11.0575,Gabon,GAB
Makokou,0.5667,12.8667,Gabon,GAB
Koulamoutou,-1.1333,12.4833,Gabon,GAB
Ntoum,0.3844,9.7539,Gabon,GAB
Moanda,-1.5667,13.2,Gabon,GAB
Bitam,2.0833,11.4833,Gabon,GAB
Mayumba,-3.4167,10.65,Gabon,GAB
Mitzic,0.7833,11.5667,Gabon,GAB
Gamba,-2.725,10.0167,Gabon,GAB
Okondja,-0.6519,13.6778,Gabon,GAB
Ndende,-2.4014,11.3589,Gabon,GAB
Mekambo,1.0167,13.9333,Gabon,GAB
Omboue,-1.5667,9.25,Gabon,GAB
Bifoun,-0.3333,10.3833,Gabon,GAB
Gaza,31.5069,34.456,Gaza Strip,XGZ
Rafah,31.2886,34.2519,Gaza Strip,XGZ
Khan Yunis,31.3444,34.3031,Gaza Strip,XGZ
Jabalya,31.5281,34.4831,Gaza Strip,XGZ
Bayt Lahya,31.5539,34.5014,Gaza Strip,XGZ
Dayr al Balah,31.4189,34.3517,Gaza Strip,XGZ
Bani Suhayla,31.3428,34.3253,Gaza Strip,XGZ
`Abasan al Kabirah,31.3237,34.3476,Gaza Strip,XGZ
Az Zuwaydah,31.4284,34.3659,Gaza Strip,XGZ
Tbilisi,41.7225,44.7925,Georgia,GEO
Batumi,41.6458,41.6417,Georgia,GEO
Kutaisi,42.25,42.7,Georgia,GEO
Rustavi,41.5472,45.0111,Georgia,GEO
Sokhumi,43,41.0167,Georgia,GEO
Gori,41.9817,44.1124,Georgia,GEO
Zugdidi,42.5083,41.8667,Georgia,GEO
Telavi,41.9167,45.4833,Georgia,GEO
Ozurgeti,41.9406,41.9906,Georgia,GEO
Akhaltsikhe,41.6389,42.9861,Georgia,GEO
Mtskheta,41.8464,44.7194,Georgia,GEO
Ambrolauri,42.5194,43.15,Georgia,GEO
Rustavi,42.2897,43.8543,Georgia,GEO
Poti,42.15,41.6667,Georgia,GEO
Tskhinvali,42.2257,43.9701,Georgia,GEO
Kobuleti,41.8111,41.7753,Georgia,GEO
Khashuri,41.9975,43.5986,Georgia,GEO
Samtredia,42.1625,42.3417,Georgia,GEO
Senaki,42.2689,42.0678,Georgia,GEO
Zestaponi,42.1083,43.0417,Georgia,GEO
Marneuli,41.4969,44.8108,Georgia,GEO
Gardabani,41.45,45.1,Georgia,GEO
Kaspi,41.925,44.4222,Georgia,GEO
Chiatura,42.2903,43.2819,Georgia,GEO
Tsqaltubo,42.3264,42.6006,Georgia,GEO
Sagarejo,41.7333,45.3333,Georgia,GEO
Borjomi,41.8389,43.3792,Georgia,GEO
T'q'ibuli,42.3503,42.9983,Georgia,GEO
Khoni,42.3244,42.4222,Georgia,GEO
Bolnisi,41.45,44.5333,Georgia,GEO
Berlin,52.52,13.405,Germany,DEU
Stuttgart,48.7775,9.18,Germany,DEU
Munich,48.1375,11.575,Germany,DEU
Hamburg,53.55,10,Germany,DEU
Cologne,50.9364,6.9528,Germany,DEU
Frankfurt,50.1106,8.6822,Germany,DEU
Dusseldorf,51.2333,6.7833,Germany,DEU
Leipzig,51.34,12.375,Germany,DEU
Dortmund,51.5167,7.4667,Germany,DEU
Essen,51.4508,7.0131,Germany,DEU
Bremen,53.0833,8.8,Germany,DEU
Dresden,51.05,13.74,Germany,DEU
Hannover,52.3667,9.7167,Germany,DEU
Nuremberg,49.4539,11.0775,Germany,DEU
Duisburg,51.4347,6.7625,Germany,DEU
Bochum,51.4819,7.2158,Germany,DEU
Wuppertal,51.2667,7.1833,Germany,DEU
Bielefeld,52.0211,8.5347,Germany,DEU
Bonn,50.7333,7.1,Germany,DEU
Munster,51.9625,7.6256,Germany,DEU
Mannheim,49.4878,8.4661,Germany,DEU
Karlsruhe,49.0092,8.404,Germany,DEU
Augsburg,48.3689,10.8978,Germany,DEU
Wiesbaden,50.0825,8.24,Germany,DEU
Gelsenkirchen,51.5167,7.1,Germany,DEU
Monchengladbach,51.2,6.4333,Germany,DEU
Aachen,50.7756,6.0836,Germany,DEU
Braunschweig,52.2667,10.5167,Germany,DEU
Chemnitz,50.8333,12.9167,Germany,DEU
Kiel,54.3233,10.1394,Germany,DEU
Halle,51.4828,11.9697,Germany,DEU
Magdeburg,52.1317,11.6392,Germany,DEU
Freiburg im Breisgau,47.995,7.85,Germany,DEU
Krefeld,51.3333,6.5667,Germany,DEU
Mainz,49.9833,8.2667,Germany,DEU
Lubeck,53.8697,10.6864,Germany,DEU
Erfurt,50.9833,11.0333,Germany,DEU
Oberhausen,51.4967,6.8706,Germany,DEU
Rostock,54.0833,12.1333,Germany,DEU
Kassel,51.3158,9.4979,Germany,DEU
Hagen,51.3667,7.4833,Germany,DEU
Potsdam,52.4,13.0667,Germany,DEU
Saarbrucken,49.2333,7,Germany,DEU
Hamm,51.6833,7.8167,Germany,DEU
Ludwigshafen,49.4811,8.4353,Germany,DEU
Mulheim,51.4275,6.8825,Germany,DEU
Oldenburg,53.1439,8.2139,Germany,DEU
Osnabruck,52.2833,8.05,Germany,DEU
Leverkusen,51.0333,6.9833,Germany,DEU
Solingen,51.1667,7.0833,Germany,DEU
Darmstadt,49.8722,8.6528,Germany,DEU
Heidelberg,49.4167,8.7167,Germany,DEU
Herne,51.55,7.2167,Germany,DEU
Regensburg,49.0167,12.0833,Germany,DEU
Neuss,51.2,6.7,Germany,DEU
Paderborn,51.7181,8.7542,Germany,DEU
Ingolstadt,48.7631,11.425,Germany,DEU
Furth,49.4667,11,Germany,DEU
Wurzburg,49.7833,9.9333,Germany,DEU
Ulm,48.4,9.9833,Germany,DEU
Heilbronn,49.15,9.2167,Germany,DEU
Pforzheim,48.895,8.705,Germany,DEU
Wolfsburg,52.4231,10.7872,Germany,DEU
Gottingen,51.5339,9.9356,Germany,DEU
Bottrop,51.5247,6.9228,Germany,DEU
Reutlingen,48.4833,9.2167,Germany,DEU
Koblenz,50.3597,7.5978,Germany,DEU
Erlangen,49.5833,11.0167,Germany,DEU
Bremerhaven,53.55,8.5833,Germany,DEU
Recklinghausen,51.585,7.1619,Germany,DEU
Bergisch Gladbach,50.9918,7.1303,Germany,DEU
Remscheid,51.1833,7.2,Germany,DEU
Jena,50.9272,11.5861,Germany,DEU
Trier,49.7567,6.6414,Germany,DEU
Moers,51.4592,6.6197,Germany,DEU
Salzgitter,52.15,10.3333,Germany,DEU
Siegen,50.8833,8.0167,Germany,DEU
Hildesheim,52.15,9.95,Germany,DEU
Gutersloh,51.9,8.3833,Germany,DEU
Kaiserslautern,49.4447,7.7689,Germany,DEU
Schwerin,53.6333,11.4167,Germany,DEU
Ludwigsburg,48.8975,9.1922,Germany,DEU
Gladbeck,51.5667,6.9667,Germany,DEU
Hilden,51.1714,6.9394,Germany,DEU
Elmshorn,53.7519,9.6511,Germany,DEU
Halle-Neustadt,51.4789,11.9214,Germany,DEU
Pinneberg,53.6333,9.8,Germany,DEU
Kornwestheim,48.8598,9.1852,Germany,DEU
Weingarten,47.8092,9.6444,Germany,DEU
Ottobrunn,48.0667,11.6667,Germany,DEU
Grobenzell,48.2,11.3667,Germany,DEU
Wolfratshausen,47.9133,11.4278,Germany,DEU
Eilendorf,50.7794,6.1625,Germany,DEU
Eppelheim,49.4,8.6333,Germany,DEU
Neubiberg,48.0833,11.6833,Germany,DEU
Asperg,48.9,9.1333,Germany,DEU
Kronshagen,54.3333,10.0833,Germany,DEU
Steinbach am Taunus,50.1667,8.5667,Germany,DEU
Weissenthurm,50.4144,7.4606,Germany,DEU
Hanau,50.1328,8.9169,Germany,DEU
Cottbus,51.7606,14.3342,Germany,DEU
Witten,51.4333,7.3333,Germany,DEU
Esslingen,48.7333,9.3167,Germany,DEU
Gera,50.8806,12.0833,Germany,DEU
Iserlohn,51.3833,7.6667,Germany,DEU
Duren,50.8,6.4833,Germany,DEU
Flensburg,54.7819,9.4367,Germany,DEU
Tubingen,48.52,9.0556,Germany,DEU
Giessen,50.5833,8.6667,Germany,DEU
Zwickau,50.7167,12.5,Germany,DEU
Ratingen,51.3,6.85,Germany,DEU
Lunen,51.6167,7.5167,Germany,DEU
Villingen-Schwenningen,48.0603,8.4586,Germany,DEU
Konstanz,47.6667,9.1833,Germany,DEU
Marl,51.6667,7.1167,Germany,DEU
Worms,49.6319,8.3653,Germany,DEU
Velbert,51.3333,7.05,Germany,DEU
Minden,52.2883,8.9167,Germany,DEU
Norderstedt,53.7064,10.0103,Germany,DEU
Dessau-Rosslau,51.8333,12.2333,Germany,DEU
Neumunster,54.0714,9.99,Germany,DEU
Bamberg,49.8914,10.8869,Germany,DEU
Mosigkau,51.8333,12.2333,Germany,DEU
Delmenhorst,53.0506,8.6317,Germany,DEU
Viersen,51.2561,6.3972,Germany,DEU
Rheine,52.2833,7.4333,Germany,DEU
Marburg,50.81,8.7708,Germany,DEU
Troisdorf,50.8161,7.1556,Germany,DEU
Wilhelmshaven,53.5286,8.1056,Germany,DEU
Bayreuth,49.9481,11.5783,Germany,DEU
Luneburg,53.2525,10.4144,Germany,DEU
Dorsten,51.66,6.9642,Germany,DEU
Castrop-Rauxel,51.55,7.3167,Germany,DEU
Detmold,51.9378,8.8833,Germany,DEU
Landshut,48.5397,12.1508,Germany,DEU
Arnsberg,51.3833,8.0833,Germany,DEU
Ludenscheid,51.2167,7.6333,Germany,DEU
Brandenburg,52.4167,12.5333,Germany,DEU
Aschaffenburg,49.9667,9.15,Germany,DEU
Bocholt,51.8333,6.6167,Germany,DEU
Kempten,47.7333,10.3167,Germany,DEU
Celle,52.6256,10.0825,Germany,DEU
Fulda,50.5508,9.6753,Germany,DEU
Dinslaken,51.5667,6.7333,Germany,DEU
Aalen,48.8333,10.1,Germany,DEU
Lippstadt,51.6667,8.35,Germany,DEU
Herford,52.1333,8.6833,Germany,DEU
Russelsheim,49.995,8.4119,Germany,DEU
Kerpen,50.8719,6.6961,Germany,DEU
Sindelfingen,48.7133,9.0028,Germany,DEU
Weimar,50.9833,11.3167,Germany,DEU
Neuwied,50.4286,7.4614,Germany,DEU
Dormagen,51.1,6.8167,Germany,DEU
Plauen,50.4833,12.1167,Germany,DEU
Rosenheim,47.85,12.1333,Germany,DEU
Neubrandenburg,53.5569,13.2611,Germany,DEU
Grevenbroich,51.0883,6.5875,Germany,DEU
Herten,51.6,7.1333,Germany,DEU
Bergheim,50.9667,6.65,Germany,DEU
Friedrichshafen,47.65,9.4833,Germany,DEU
Schwabisch Gmund,48.8,9.8,Germany,DEU
Offenburg,48.4667,7.9333,Germany,DEU
Garbsen,52.4183,9.5981,Germany,DEU
Hurth,50.8775,6.8761,Germany,DEU
Wesel,51.6586,6.6178,Germany,DEU
Stralsund,54.3092,13.0819,Germany,DEU
Langenfeld,51.1167,6.95,Germany,DEU
Neu-Ulm,48.3833,10,Germany,DEU
Greifswald,54.0833,13.3833,Germany,DEU
Unna,51.5347,7.6889,Germany,DEU
Euskirchen,50.6597,6.7917,Germany,DEU
Goppingen,48.7025,9.6528,Germany,DEU
Hameln,52.1,9.3667,Germany,DEU
Meerbusch,51.2667,6.6667,Germany,DEU
Gorlitz,51.1528,14.9872,Germany,DEU
Frankfurt (Oder),52.3419,14.5517,Germany,DEU
Sankt Augustin,50.77,7.1867,Germany,DEU
Stolberg,50.7667,6.2333,Germany,DEU
Eschweiler,50.8167,6.2833,Germany,DEU
Langenhagen,52.4394,9.74,Germany,DEU
Waiblingen,48.8303,9.3169,Germany,DEU
Baden-Baden,48.7628,8.2408,Germany,DEU
Lingen,52.5231,7.3231,Germany,DEU
Pulheim,51,6.8,Germany,DEU
Schweinfurt,50.05,10.2333,Germany,DEU
Hattingen,51.3992,7.1858,Germany,DEU
Bad Homburg,50.2167,8.6,Germany,DEU
Bad Salzuflen,52.0833,8.7467,Germany,DEU
Nordhorn,52.4319,7.0678,Germany,DEU
Neustadt,49.35,8.15,Germany,DEU
Passau,48.5744,13.4647,Germany,DEU
Wetzlar,50.5667,8.5,Germany,DEU
Frechen,50.9167,6.8167,Germany,DEU
Ahlen,51.7633,7.8911,Germany,DEU
Kleve,51.79,6.14,Germany,DEU
Wolfenbuttel,52.1622,10.5369,Germany,DEU
Bad Kreuznach,49.85,7.8667,Germany,DEU
Ibbenburen,52.2778,7.7167,Germany,DEU
Boblingen,48.6856,9.0153,Germany,DEU
Speyer,49.3194,8.4311,Germany,DEU
Gummersbach,51.0333,7.5667,Germany,DEU
Ravensburg,47.7831,9.6114,Germany,DEU
Willich,51.2631,6.5492,Germany,DEU
Rastatt,48.85,8.2,Germany,DEU
Goslar,51.9072,10.43,Germany,DEU
Peine,52.3203,10.2336,Germany,DEU
Lorrach,47.6167,7.6667,Germany,DEU
Emden,53.3669,7.2061,Germany,DEU
Erftstadt,50.8167,6.7667,Germany,DEU
Heidenheim,48.6761,10.1544,Germany,DEU
Leonberg,48.8014,9.0131,Germany,DEU
Frankenthal,49.5333,8.35,Germany,DEU
Bergkamen,51.6167,7.6333,Germany,DEU
Gronau,52.2125,7.0417,Germany,DEU
Bad Oeynhausen,52.2,8.8,Germany,DEU
Rheda-Wiedenbruck,51.8417,8.3,Germany,DEU
Freising,48.4028,11.7489,Germany,DEU
Alsdorf,50.8833,6.1667,Germany,DEU
Dachau,48.2603,11.4342,Germany,DEU
Bornheim,50.7592,7.005,Germany,DEU
Cuxhaven,53.8611,8.6944,Germany,DEU
Straubing,48.8833,12.5667,Germany,DEU
Soest,51.5711,8.1092,Germany,DEU
Stade,53.6008,9.4764,Germany,DEU
Hennef,50.7833,7.2833,Germany,DEU
Herzogenrath,50.8667,6.1,Germany,DEU
Oberursel,50.2033,8.5769,Germany,DEU
Landau,49.2,8.1167,Germany,DEU
Fellbach,48.8086,9.2758,Germany,DEU
Schwerte,51.4458,7.5653,Germany,DEU
Dulmen,51.8308,7.2783,Germany,DEU
Neunkirchen,49.35,7.1667,Germany,DEU
Filderstadt,48.6803,9.2183,Germany,DEU
Melle,52.2044,8.3389,Germany,DEU
Oranienburg,52.7544,13.2369,Germany,DEU
Hof,50.3167,11.9167,Germany,DEU
Rodgau,50.0167,8.8833,Germany,DEU
Gotha,50.9489,10.7183,Germany,DEU
Bunde,52.2,8.6,Germany,DEU
Kaufbeuren,47.88,10.6225,Germany,DEU
Wittenberg,51.8671,12.6484,Germany,DEU
Bruchsal,49.1333,8.6,Germany,DEU
Albstadt,48.2119,9.0239,Germany,DEU
Weinheim,49.55,8.6667,Germany,DEU
Erkrath,51.2239,6.9147,Germany,DEU
Bruhl,50.8333,6.9,Germany,DEU
Memmingen,47.9878,10.1811,Germany,DEU
Falkensee,52.5583,13.0917,Germany,DEU
Neustadt am Rubenberge,52.5,9.4667,Germany,DEU
Kaarst,51.2167,6.6167,Germany,DEU
Lehrte,52.3667,9.9667,Germany,DEU
Bietigheim-Bissingen,48.9667,9.1333,Germany,DEU
Kamen,51.5917,7.6653,Germany,DEU
Erkelenz,51.0833,6.3167,Germany,DEU
Wismar,53.9,11.4667,Germany,DEU
Siegburg,50.8014,7.2044,Germany,DEU
Gifhorn,52.4886,10.5464,Germany,DEU
Heinsberg,51.0631,6.0964,Germany,DEU
Germering,48.1333,11.3667,Germany,DEU
Borken,51.8333,6.8667,Germany,DEU
Laatzen,52.3167,9.8,Germany,DEU
Nettetal,51.3167,6.2833,Germany,DEU
Dreieich,50,8.7,Germany,DEU
Amberg,49.4444,11.8483,Germany,DEU
Eisenach,50.9761,10.3206,Germany,DEU
Aurich,53.4714,7.4836,Germany,DEU
Seevetal,53.3833,10.0333,Germany,DEU
Homburg,49.3167,7.3333,Germany,DEU
Ansbach,49.3,10.5833,Germany,DEU
Nordhausen,51.505,10.7911,Germany,DEU
Schwabach,49.3292,11.0208,Germany,DEU
Coburg,50.2667,10.9667,Germany,DEU
Kirchheim unter Teck,48.6483,9.4511,Germany,DEU
Nurtingen,48.6333,9.3333,Germany,DEU
Wunstorf,52.4275,9.4294,Germany,DEU
Eberswalde,52.8333,13.8333,Germany,DEU
Konigswinter,50.6736,7.1947,Germany,DEU
Schwabisch Hall,49.1122,9.7375,Germany,DEU
Leinfelden-Echterdingen,48.6928,9.1428,Germany,DEU
Huckelhoven,51.0608,6.2197,Germany,DEU
Bensheim,49.6667,8.6167,Germany,DEU
Freiberg,50.9119,13.3428,Germany,DEU
Ostfildern,48.7333,9.25,Germany,DEU
Lemgo,52.0272,8.9117,Germany,DEU
Pirmasens,49.2,7.6,Germany,DEU
Neumarkt,49.2833,11.4667,Germany,DEU
Weissenfels,51.2,11.9667,Germany,DEU
Buchholz in der Nordheide,53.3167,9.8667,Germany,DEU
Buxtehude,53.4769,9.7011,Germany,DEU
Lohne,52.2,8.7,Germany,DEU
Freital,51.0167,13.65,Germany,DEU
Halberstadt,51.8958,11.0467,Germany,DEU
Maintal,50.15,8.8333,Germany,DEU
Hofheim,50.0833,8.45,Germany,DEU
Schorndorf,48.8,9.5333,Germany,DEU
Neu Isenburg,50.05,8.7,Germany,DEU
Ettlingen,48.9333,8.4,Germany,DEU
Volklingen,49.25,6.8333,Germany,DEU
Langen,49.9833,8.6667,Germany,DEU
Ahaus,52.0667,7,Germany,DEU
Wurselen,50.8167,6.1333,Germany,DEU
Niederkassel,50.8167,7.0333,Germany,DEU
Pirna,50.9622,13.9403,Germany,DEU
Mettmann,51.25,6.9667,Germany,DEU
Stendal,52.6,11.85,Germany,DEU
Ilmenau,50.6839,10.9194,Germany,DEU
Wesseling,50.8167,6.9667,Germany,DEU
Bitterfeld,51.6167,12.3167,Germany,DEU
Bautzen,51.1814,14.4242,Germany,DEU
Furstenfeldbruck,48.1778,11.2556,Germany,DEU
Konigs Wusterhausen,52.2917,13.625,Germany,DEU
Backnang,48.9464,9.4306,Germany,DEU
Kamp-Lintfort,51.5,6.5333,Germany,DEU
Papenburg,53.0667,7.4,Germany,DEU
Greven,52.0917,7.6083,Germany,DEU
Kehl,48.5667,7.8167,Germany,DEU
Warendorf,51.9539,7.9933,Germany,DEU
Suhl,50.6106,10.6931,Germany,DEU
Erding,48.2833,11.9,Germany,DEU
Tuttlingen,47.985,8.8233,Germany,DEU
Beckum,51.755,8.0403,Germany,DEU
Cloppenburg,52.85,8.05,Germany,DEU
Coesfeld,51.95,7.1667,Germany,DEU
Limburg,50.3833,8.0667,Germany,DEU
Voerde,51.6,6.6833,Germany,DEU
Emsdetten,52.1728,7.5344,Germany,DEU
Muhlhausen,51.2167,10.45,Germany,DEU
Sankt Ingbert,49.3,7.1167,Germany,DEU
Bad Vilbel,50.1781,8.7361,Germany,DEU
Ingelheim,49.9747,8.0564,Germany,DEU
Dietzenbach,50.0167,8.7833,Germany,DEU
Porta Westfalica,52.2167,8.9333,Germany,DEU
Sinsheim,49.25,8.8833,Germany,DEU
Winsen,53.3667,10.2167,Germany,DEU
Morfelden-Walldorf,50,8.5833,Germany,DEU
Meppen,52.6936,7.2928,Germany,DEU
Leer,53.2308,7.4528,Germany,DEU
Lage,51.9889,8.7944,Germany,DEU
Radebeul,51.1,13.65,Germany,DEU
Datteln,51.6539,7.3417,Germany,DEU
Saarlouis,49.3167,6.75,Germany,DEU
Wermelskirchen,51.15,7.2167,Germany,DEU
Crailsheim,49.1347,10.0706,Germany,DEU
Ahrensburg,53.6747,10.2411,Germany,DEU
Wedel,53.5833,9.7,Germany,DEU
Kempen,51.3658,6.4194,Germany,DEU
Seelze,52.3961,9.5981,Germany,DEU
Balingen,48.2731,8.8506,Germany,DEU
Steinfurt,52.1475,7.3442,Germany,DEU
Deggendorf,48.8333,12.9667,Germany,DEU
Goch,51.6839,6.1619,Germany,DEU
Merseburg,51.3544,11.9928,Germany,DEU
Zweibrucken,49.25,7.3667,Germany,DEU
Barsinghausen,52.3,9.4811,Germany,DEU
Hemer,51.3833,7.7667,Germany,DEU
Korschenbroich,51.1833,6.5167,Germany,DEU
Viernheim,49.5417,8.5786,Germany,DEU
Geldern,51.5197,6.3325,Germany,DEU
Biberach,48.1,9.7833,Germany,DEU
Stuhr,53.0167,8.75,Germany,DEU
Uelzen,52.9647,10.5658,Germany,DEU
Bad Nauheim,50.3667,8.75,Germany,DEU
Schwedt (Oder),53.05,14.2667,Germany,DEU
Vechta,52.7306,8.2886,Germany,DEU
Rheinfelden (Baden),47.5611,7.7917,Germany,DEU
Forchheim,49.7197,11.0581,Germany,DEU
Lampertheim,49.6,8.4667,Germany,DEU
Itzehoe,53.925,9.5164,Germany,DEU
Julich,50.9222,6.3583,Germany,DEU
Bernburg,51.8,11.7333,Germany,DEU
Wernigerode,51.835,10.7853,Germany,DEU
Achim,53.0653,9.0342,Germany,DEU
Altenburg,50.985,12.4333,Germany,DEU
Naumburg,51.15,11.8167,Germany,DEU
Furstenwalde,52.3667,14.0667,Germany,DEU
Geesthacht,53.4375,10.3675,Germany,DEU
Delbruck,51.7667,8.5667,Germany,DEU
Herrenberg,48.5967,8.8708,Germany,DEU
Georgsmarienhutte,52.2,8.0667,Germany,DEU
Bramsche,52.4,7.9833,Germany,DEU
Oer-Erkenschwick,51.6422,7.2508,Germany,DEU
Radolfzell am Bodensee,47.7333,8.9667,Germany,DEU
Hoyerswerda,51.4333,14.25,Germany,DEU
Gevelsberg,51.3167,7.3333,Germany,DEU
Ganderkesee,53.0358,8.5483,Germany,DEU
Weil am Rhein,47.5947,7.6108,Germany,DEU
Haan,51.1667,7,Germany,DEU
Weyhe,52.9936,8.8733,Germany,DEU
Kreuztal,50.9667,7.9667,Germany,DEU
Rheinberg,51.5467,6.6006,Germany,DEU
Burgdorf,52.45,10.0083,Germany,DEU
Werl,51.55,7.92,Germany,DEU
Neuruppin,52.9331,12.8,Germany,DEU
Schonebeck,52.0167,11.75,Germany,DEU
Einbeck,51.8167,9.8667,Germany,DEU
Lohmar,50.8167,7.2167,Germany,DEU
Unterschleissheim,48.2833,11.5667,Germany,DEU
Ennepetal,51.2833,7.3333,Germany,DEU
Andernach,50.4397,7.4017,Germany,DEU
Taunusstein,50.1333,8.15,Germany,DEU
Osterholz-Scharmbeck,53.2167,8.8,Germany,DEU
Gaggenau,48.8039,8.3194,Germany,DEU
Bad Hersfeld,50.8683,9.7075,Germany,DEU
Walsrode,52.8667,9.5833,Germany,DEU
Friedberg,48.35,10.9833,Germany,DEU
Bretten,49.0364,8.7061,Germany,DEU
Friedberg,50.3333,8.75,Germany,DEU
Rendsburg,54.3,9.6667,Germany,DEU
Neuburg,48.7333,11.1833,Germany,DEU
Meschede,51.35,8.2833,Germany,DEU
Waltrop,51.6167,7.3833,Germany,DEU
Werne an der Lippe,51.6667,7.6167,Germany,DEU
Saalfeld,50.65,11.3667,Germany,DEU
Merzig,49.45,6.6167,Germany,DEU
Kelkheim (Taunus),50.1378,8.4497,Germany,DEU
Tonisvorst,51.3208,6.4931,Germany,DEU
Schwelm,51.2667,7.2667,Germany,DEU
Meissen,51.1667,13.4833,Germany,DEU
Vaihingen an der Enz,48.9328,8.9564,Germany,DEU
Landsberg,48.0478,10.8989,Germany,DEU
Rietberg,51.8,8.4333,Germany,DEU
Hattersheim,50.0722,8.4864,Germany,DEU
Gustrow,53.7939,12.1764,Germany,DEU
Oelde,51.8333,8.15,Germany,DEU
Riesa,51.3081,13.2939,Germany,DEU
Konigsbrunn,48.2689,10.8908,Germany,DEU
Winnenden,48.8764,9.3978,Germany,DEU
Bad Zwischenahn,53.1836,8.0097,Germany,DEU
Schwandorf,49.3283,12.11,Germany,DEU
Rosrath,50.9,7.1833,Germany,DEU
Northeim,51.7067,10.0011,Germany,DEU
Blankenfelde,52.35,13.4,Germany,DEU
Buhl,48.6953,8.135,Germany,DEU
Reinbek,53.5089,10.2483,Germany,DEU
Springe,52.2167,9.55,Germany,DEU
Emmendingen,48.1214,7.8492,Germany,DEU
Hoxter,51.7667,9.3667,Germany,DEU
Henstedt-Ulzburg,53.7833,10,Germany,DEU
Leichlingen,51.1167,7.0167,Germany,DEU
Zeitz,51.0478,12.1383,Germany,DEU
Idar-Oberstein,49.7114,7.3131,Germany,DEU
Griesheim,49.8639,8.5639,Germany,DEU
Olching,48.2,11.3167,Germany,DEU
Geislingen an der Steige,48.6244,9.8306,Germany,DEU
Teltow,52.4022,13.2706,Germany,DEU
Baunatal,51.2589,9.4183,Germany,DEU
Wegberg,51.1417,6.2792,Germany,DEU
Mechernich,50.6,6.65,Germany,DEU
Baesweiler,50.9,6.1833,Germany,DEU
Leimen,49.3481,8.6911,Germany,DEU
Grimma,51.2386,12.7253,Germany,DEU
Wetter (Ruhr),51.3881,7.395,Germany,DEU
Kevelaer,51.5833,6.25,Germany,DEU
Bad Neuenahr-Ahrweiler,50.5447,7.1133,Germany,DEU
Geilenkirchen,50.9653,6.1194,Germany,DEU
Sundern,51.3167,8,Germany,DEU
Ludwigsfelde,52.2997,13.2667,Germany,DEU
Arnstadt,50.8342,10.9464,Germany,DEU
Lohne,52.6667,8.2386,Germany,DEU
Wiesloch,49.2942,8.6983,Germany,DEU
Neckarsulm,49.1917,9.2246,Germany,DEU
Overath,50.95,7.3,Germany,DEU
Schloss Holte-Stukenbrock,51.8833,8.6167,Germany,DEU
Strausberg,52.5833,13.8833,Germany,DEU
Zirndorf,49.45,10.95,Germany,DEU
Rheinbach,50.6333,6.95,Germany,DEU
Aschersleben,51.75,11.4667,Germany,DEU
Garmisch-Partenkirchen,47.5,11.0833,Germany,DEU
Hennigsdorf,52.6378,13.2036,Germany,DEU
Heiligenhaus,51.3167,6.9667,Germany,DEU
Wangen im Allgau,47.6858,9.8342,Germany,DEU
Hohen Neuendorf,52.6667,13.2833,Germany,DEU
Unterhaching,48.0658,11.61,Germany,DEU
Hamminkeln,51.7319,6.5908,Germany,DEU
Lauf,49.5103,11.2772,Germany,DEU
Ehingen an der Donau,48.2833,9.7236,Germany,DEU
Butzbach,50.4367,8.6622,Germany,DEU
Heppenheim,49.6431,8.6389,Germany,DEU
Obertshausen,50.0667,8.8333,Germany,DEU
Pfaffenhofen,48.5333,11.5167,Germany,DEU
Weiterstadt,49.9,8.6,Germany,DEU
Muhlacker,48.95,8.8394,Germany,DEU
Schleswig,54.5181,9.5703,Germany,DEU
Gross-Gerau,49.9192,8.485,Germany,DEU
Nordenham,53.5,8.4667,Germany,DEU
Selm,51.6833,7.4833,Germany,DEU
Bingen am Rhein,49.9667,7.9,Germany,DEU
Sangerhausen,51.4667,11.3,Germany,DEU
Bad Honnef am Rhein,50.645,7.2269,Germany,DEU
Lindau,47.5458,9.6833,Germany,DEU
Geretsried,47.8667,11.4667,Germany,DEU
Friedrichsdorf,50.2556,8.6397,Germany,DEU
Kothen,51.75,11.9167,Germany,DEU
Kulmbach,50.1,11.4333,Germany,DEU
Achern,48.6333,8.0667,Germany,DEU
Helmstedt,52.2281,11.0106,Germany,DEU
Sankt Wendel,49.4667,7.1667,Germany,DEU
Lubbecke,52.3081,8.6231,Germany,DEU
Roth,49.2461,11.0911,Germany,DEU
Verl,51.8831,8.5167,Germany,DEU
Harsewinkel,51.9667,8.2331,Germany,DEU
Vaterstetten,48.105,11.7706,Germany,DEU
Pfungstadt,49.8056,8.6044,Germany,DEU
Rinteln,52.1906,9.0814,Germany,DEU
Ditzingen,48.8264,9.0667,Germany,DEU
Lennestadt,51.1236,8.0681,Germany,DEU
Rottweil,48.1681,8.6247,Germany,DEU
Wiehl,50.95,7.5333,Germany,DEU
Horb am Neckar,48.4453,8.6911,Germany,DEU
Plettenberg,51.2167,7.8833,Germany,DEU
Delitzsch,51.5264,12.3425,Germany,DEU
Rudolstadt,50.7169,11.3275,Germany,DEU
Stassfurt,51.8667,11.5667,Germany,DEU
